Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,airport_fee
467,2,2023-06-30 23:53:18,2023-07-01 00:03:16,2.0,1.51,1.0,N,234,164,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
468,1,2023-06-30 23:53:15,2023-07-01 00:01:12,1.0,1.0,1.0,N,50,230,1,8.6,3.5,0.5,7.0,0.0,1.0,20.6,2.5,0.0,
469,1,2023-06-30 23:53:14,2023-07-01 00:15:41,0.0,3.6,1.0,N,144,48,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,
470,2,2023-06-30 23:53:13,2023-07-01 00:05:24,2.0,2.81,1.0,N,164,142,1,14.9,1.0,0.5,2.0,0.0,1.0,21.9,2.5,0.0,
471,1,2023-06-30 23:53:13,2023-07-01 00:08:58,1.0,2.7,1.0,N,68,148,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0,
472,1,2023-06-30 23:53:11,2023-07-01 00:16:16,1.0,11.2,99.0,N,29,5,1,53.2,0.0,0.5,0.0,13.1,1.0,67.8,0.0,0.0,
473,2,2023-06-30 23:53:11,2023-07-01 00:13:37,1.0,5.73,1.0,N,75,244,2,28.9,1.0,0.5,0.0,0.0,1.0,31.4,0.0,0.0,
474,2,2023-06-30 23:53:10,2023-07-01 00:05:55,1.0,2.63,1.0,N,170,143,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0,
475,1,2023-06-30 23:53:09,2023-07-01 00:11:28,2.0,4.8,1.0,N,148,65,1,24.0,3.5,0.5,3.0,0.0,1.0,32.0,2.5,0.0,
476,1,2023-06-30 23:53:08,2023-07-01 00:04:38,1.0,1.4,1.0,N,146,7,1,10.7,1.0,0.5,3.3,0.0,1.0,16.5,0.0,0.0,
477,2,2023-06-30 23:53:06,2023-07-01 00:54:40,1.0,18.14,2.0,N,132,158,1,70.0,0.0,0.5,20.14,6.55,1.0,102.44,2.5,1.75,
478,2,2023-06-30 23:53:04,2023-07-01 00:06:13,1.0,5.42,1.0,N,87,162,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0,
479,2,2023-06-30 23:53:03,2023-07-01 00:03:16,4.0,1.62,1.0,N,230,137,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
480,2,2023-06-30 23:53:03,2023-07-01 00:02:26,1.0,1.18,1.0,N,114,158,1,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,
481,2,2023-06-30 23:53:02,2023-07-01 00:18:57,2.0,6.03,1.0,N,79,7,1,29.6,1.0,0.5,6.92,0.0,1.0,41.52,2.5,0.0,
482,2,2023-06-30 23:53:02,2023-07-01 00:18:56,1.0,5.62,1.0,N,161,261,1,28.9,1.0,0.5,3.39,0.0,1.0,37.29,2.5,0.0,
483,1,2023-06-30 23:53:02,2023-07-01 00:14:18,2.0,4.9,1.0,N,13,143,2,23.3,3.5,0.5,0.0,0.0,1.0,28.3,2.5,0.0,
484,1,2023-06-30 23:53:02,2023-06-30 23:57:20,1.0,0.7,1.0,N,48,142,1,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,
485,2,2023-06-30 23:53:01,2023-07-01 00:21:37,4.0,14.88,1.0,N,132,16,1,56.9,1.0,0.5,11.88,0.0,1.0,73.03,0.0,1.75,
486,2,2023-06-30 23:53:01,2023-07-01 00:04:58,1.0,1.83,1.0,N,144,158,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,
487,2,2023-06-30 23:53:01,2023-06-30 23:57:42,1.0,0.64,1.0,N,79,211,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,
488,2,2023-06-30 23:53:00,2023-07-01 00:09:00,,9.58,,,74,261,0,31.34,0.0,0.5,0.0,0.0,1.0,35.34,,,
489,2,2023-06-30 23:53:00,2023-07-01 00:07:02,1.0,2.25,1.0,N,249,170,1,14.9,1.0,0.5,2.0,0.0,1.0,21.9,2.5,0.0,
490,2,2023-06-30 23:52:59,2023-07-01 00:01:24,1.0,1.34,1.0,N,164,113,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
491,1,2023-06-30 23:52:58,2023-06-30 23:59:01,1.0,0.6,1.0,N,107,234,1,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
492,2,2023-06-30 23:52:58,2023-07-01 00:05:01,2.0,1.85,1.0,N,79,87,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0,
493,2,2023-06-30 23:52:57,2023-07-01 00:15:19,1.0,9.01,1.0,N,138,17,1,38.7,6.0,0.5,9.24,0.0,1.0,57.19,0.0,1.75,
494,2,2023-06-30 23:52:57,2023-07-01 00:23:42,1.0,12.32,1.0,N,138,48,2,52.0,6.0,0.5,0.0,6.55,1.0,70.3,2.5,1.75,
495,1,2023-06-30 23:52:57,2023-06-30 23:58:05,2.0,0.9,1.0,N,163,141,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,
496,2,2023-06-30 23:52:55,2023-07-01 00:09:36,1.0,3.27,1.0,N,100,209,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,
497,2,2023-06-30 23:52:53,2023-07-01 00:07:38,1.0,1.38,1.0,N,148,211,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,
498,2,2023-06-30 23:52:53,2023-07-01 00:02:42,1.0,1.99,1.0,N,43,246,1,12.1,1.0,0.5,5.13,0.0,1.0,22.23,2.5,0.0,
499,2,2023-06-30 23:52:53,2023-06-30 23:55:55,1.0,0.51,1.0,N,48,48,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0,
500,2,2023-06-30 23:52:52,2023-06-30 23:59:40,1.0,0.8,1.0,N,79,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
501,2,2023-06-30 23:52:50,2023-07-01 00:09:19,6.0,2.59,1.0,N,158,170,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,
502,2,2023-06-30 23:52:49,2023-07-01 00:06:04,4.0,2.7,1.0,N,79,246,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
503,2,2023-06-30 23:52:49,2023-07-01 00:05:26,1.0,2.35,1.0,N,170,144,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,
504,2,2023-06-30 23:52:47,2023-07-01 00:21:22,1.0,10.53,1.0,N,138,158,1,45.0,6.0,0.5,12.66,6.55,1.0,75.96,2.5,1.75,
505,1,2023-06-30 23:52:46,2023-07-01 00:04:35,1.0,2.8,1.0,N,164,141,1,14.9,3.5,0.5,3.0,0.0,1.0,22.9,2.5,0.0,
506,2,2023-06-30 23:52:46,2023-07-01 00:05:44,1.0,2.72,1.0,N,144,233,1,15.6,1.0,0.5,3.09,0.0,1.0,23.69,2.5,0.0,
507,2,2023-06-30 23:52:45,2023-07-01 00:09:37,,3.14,,,25,114,0,16.54,0.0,0.5,4.11,0.0,1.0,24.65,,,
508,2,2023-06-30 23:52:45,2023-07-01 00:52:22,2.0,22.61,2.0,N,264,264,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75,
509,1,2023-06-30 23:52:45,2023-07-01 00:03:42,1.0,2.8,1.0,N,141,7,1,14.9,3.5,0.5,1.0,0.0,1.0,20.9,2.5,0.0,
510,2,2023-06-30 23:52:42,2023-06-30 23:57:14,1.0,1.1,1.0,N,144,261,1,7.2,1.0,0.5,1.0,0.0,1.0,13.2,2.5,0.0,
511,1,2023-06-30 23:52:42,2023-07-01 00:17:42,1.0,5.3,1.0,N,249,112,1,27.5,3.5,0.5,0.0,0.0,1.0,32.5,2.5,0.0,
512,2,2023-06-30 23:52:41,2023-06-30 23:57:59,,0.84,,,238,238,0,1.0,0.0,0.5,0.0,0.0,1.0,5.0,,,
513,2,2023-06-30 23:52:40,2023-07-01 00:01:49,2.0,1.5,1.0,N,79,232,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,
514,2,2023-06-30 23:52:40,2023-07-01 00:00:36,1.0,4.06,1.0,N,132,216,2,17.0,1.0,0.5,0.0,0.0,1.0,21.25,0.0,1.75,
515,2,2023-06-30 23:52:40,2023-06-30 23:56:00,1.0,0.29,1.0,N,211,125,4,-5.1,-1.0,-0.5,0.0,0.0,-1.0,-10.1,-2.5,0.0,
516,2,2023-06-30 23:52:40,2023-07-01 00:02:18,5.0,1.61,1.0,N,90,161,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
517,1,2023-06-30 23:52:40,2023-07-01 00:06:16,2.0,7.4,4.0,N,132,265,1,32.4,2.75,0.5,9.15,0.0,1.0,45.8,0.0,1.75,
518,2,2023-06-30 23:52:40,2023-06-30 23:56:00,1.0,0.29,1.0,N,211,125,4,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,
519,1,2023-06-30 23:52:39,2023-07-01 00:30:13,1.0,18.5,1.0,N,132,51,2,72.3,2.75,0.5,0.0,6.55,1.0,83.1,0.0,1.75,
520,1,2023-06-30 23:52:38,2023-07-01 00:22:44,1.0,4.0,1.0,N,161,238,1,28.9,3.5,0.5,6.75,0.0,1.0,40.65,2.5,0.0,
521,2,2023-06-30 23:52:38,2023-07-01 00:20:32,1.0,6.11,1.0,N,68,226,1,31.0,1.0,0.5,10.8,0.0,1.0,46.8,2.5,0.0,
522,1,2023-06-30 23:52:38,2023-07-01 00:02:05,3.0,1.2,1.0,N,164,233,1,9.3,3.5,0.5,3.55,0.0,1.0,17.85,2.5,0.0,
523,2,2023-06-30 23:52:38,2023-06-30 23:55:58,1.0,0.72,1.0,N,249,249,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
524,2,2023-06-30 23:52:37,2023-06-30 23:57:52,1.0,1.07,1.0,N,246,50,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
525,2,2023-06-30 23:52:37,2023-06-30 23:56:19,1.0,0.74,1.0,N,163,237,1,6.5,1.0,0.5,1.15,0.0,1.0,12.65,2.5,0.0,
526,2,2023-06-30 23:52:36,2023-07-01 00:08:14,2.0,0.93,1.0,N,142,43,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,
527,2,2023-06-30 23:52:36,2023-07-01 00:22:37,3.0,10.73,1.0,N,138,230,1,49.2,6.0,0.5,13.15,6.55,1.0,80.65,2.5,1.75,
528,2,2023-06-30 23:52:34,2023-07-01 00:19:41,1.0,6.24,1.0,N,132,134,1,32.4,1.0,0.5,6.98,0.0,1.0,43.63,0.0,1.75,
529,2,2023-06-30 23:52:34,2023-07-01 00:26:10,1.0,9.98,1.0,N,148,21,1,45.0,1.0,0.5,2.5,0.0,1.0,52.5,2.5,0.0,
530,2,2023-06-30 23:52:30,2023-07-01 00:15:42,1.0,4.62,1.0,N,148,43,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,
531,2,2023-06-30 23:52:28,2023-07-01 00:05:58,1.0,2.4,1.0,N,234,231,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
532,2,2023-06-30 23:52:27,2023-07-01 00:10:52,1.0,9.06,1.0,N,138,238,1,35.9,6.0,0.5,9.99,6.55,1.0,61.69,0.0,1.75,
533,1,2023-06-30 23:52:27,2023-07-01 00:02:11,2.0,3.0,1.0,N,148,229,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,
534,2,2023-06-30 23:52:26,2023-07-01 00:02:25,1.0,1.95,1.0,N,137,148,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,
535,2,2023-06-30 23:52:24,2023-06-30 23:56:06,1.0,0.67,1.0,N,114,211,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,
536,1,2023-06-30 23:52:23,2023-07-01 00:07:22,1.0,8.2,1.0,N,138,262,1,32.4,10.25,0.5,10.1,6.55,1.0,60.8,2.5,1.75,
537,2,2023-06-30 23:52:23,2023-07-01 00:06:18,5.0,8.01,1.0,N,138,262,1,31.0,6.0,0.5,12.32,6.55,1.0,61.62,2.5,1.75,
538,2,2023-06-30 23:52:23,2023-07-01 00:14:02,1.0,10.48,1.0,N,138,25,1,42.2,6.0,0.5,15.44,0.0,1.0,66.89,0.0,1.75,
539,2,2023-06-30 23:52:22,2023-07-01 00:00:51,1.0,1.82,1.0,N,158,68,1,10.7,1.0,0.5,2.5,0.0,1.0,18.2,2.5,0.0,
540,2,2023-06-30 23:52:21,2023-07-01 00:09:09,,4.09,,,48,262,0,15.53,0.0,0.5,0.0,0.0,1.0,19.53,,,
541,2,2023-06-30 23:52:20,2023-06-30 23:57:44,1.0,0.5,1.0,N,162,100,4,-6.5,-1.0,-0.5,0.0,0.0,-1.0,-11.5,-2.5,0.0,
542,2,2023-06-30 23:52:20,2023-06-30 23:57:44,1.0,0.5,1.0,N,162,100,4,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,
543,2,2023-06-30 23:52:20,2023-06-30 23:56:20,1.0,1.01,1.0,N,239,163,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
544,2,2023-06-30 23:52:18,2023-07-01 00:00:08,1.0,1.81,1.0,N,41,263,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
545,2,2023-06-30 23:52:18,2023-06-30 23:58:06,1.0,1.23,1.0,N,170,229,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
546,2,2023-06-30 23:52:17,2023-06-30 23:56:11,1.0,0.88,1.0,N,263,75,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,
547,2,2023-06-30 23:52:15,2023-07-01 00:00:26,1.0,1.8,1.0,N,239,236,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
548,2,2023-06-30 23:52:14,2023-06-30 23:56:16,,0.54,,,88,13,0,6.83,0.0,0.5,0.0,0.0,1.0,10.83,,,
549,2,2023-06-30 23:52:12,2023-06-30 23:58:34,1.0,0.97,1.0,N,114,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
550,2,2023-06-30 23:52:11,2023-06-30 23:59:53,1.0,1.42,1.0,N,114,261,1,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,
551,2,2023-06-30 23:52:11,2023-07-01 00:14:35,1.0,0.0,1.0,N,264,264,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,
552,1,2023-06-30 23:52:10,2023-07-01 00:02:28,1.0,1.3,1.0,N,113,164,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,
553,2,2023-06-30 23:52:08,2023-07-01 00:00:53,1.0,1.77,1.0,N,48,233,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,
554,1,2023-06-30 23:52:07,2023-07-01 00:01:08,1.0,3.4,1.0,N,79,263,1,14.9,3.5,0.5,2.99,0.0,1.0,22.89,2.5,0.0,
555,2,2023-06-30 23:52:06,2023-06-30 23:58:18,2.0,0.98,1.0,N,249,79,1,7.9,1.0,0.5,3.0,0.0,1.0,15.9,2.5,0.0,
556,2,2023-06-30 23:52:05,2023-07-01 00:31:01,1.0,20.7,2.0,N,132,236,1,70.0,0.0,0.5,10.0,6.55,1.0,92.3,2.5,1.75,
557,2,2023-06-30 23:52:04,2023-07-01 00:19:52,1.0,7.62,1.0,N,113,228,1,35.9,1.0,0.5,8.18,0.0,1.0,49.08,2.5,0.0,
558,2,2023-06-30 23:52:04,2023-07-01 00:12:09,1.0,6.73,1.0,N,68,116,1,31.0,1.0,0.5,5.0,0.0,1.0,41.0,2.5,0.0,
559,2,2023-06-30 23:52:02,2023-07-01 00:27:41,1.0,18.23,2.0,N,132,148,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75,
560,2,2023-06-30 23:52:02,2023-06-30 23:58:41,1.0,2.14,1.0,N,50,238,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
561,2,2023-06-30 23:52:02,2023-06-30 23:59:01,2.0,0.61,1.0,N,148,144,1,7.9,1.0,0.5,1.5,0.0,1.0,14.4,2.5,0.0,
562,2,2023-06-30 23:52:02,2023-07-01 00:04:56,4.0,2.43,1.0,N,164,237,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,
563,2,2023-06-30 23:52:01,2023-07-01 00:09:02,1.0,2.71,1.0,N,230,238,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,
564,2,2023-06-30 23:52:01,2023-07-01 00:03:38,2.0,1.34,1.0,N,186,230,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,
565,2,2023-06-30 23:52:01,2023-07-01 00:07:19,1.0,2.64,1.0,N,100,141,1,17.0,1.0,0.5,5.0,0.0,1.0,27.0,2.5,0.0,
566,2,2023-06-30 23:52:00,2023-07-01 00:20:00,,7.4,,,181,246,0,34.7,0.0,0.5,0.0,0.0,1.0,38.7,,,
567,1,2023-06-30 23:52:00,2023-07-01 00:08:08,1.0,4.5,1.0,N,148,33,1,21.2,3.5,0.5,5.0,0.0,1.0,31.2,2.5,0.0,
568,2,2023-06-30 23:51:58,2023-06-30 23:58:11,1.0,1.2,1.0,N,48,68,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
569,2,2023-06-30 23:51:58,2023-07-01 00:00:02,1.0,2.21,1.0,N,162,239,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,
570,2,2023-06-30 23:51:57,2023-06-30 23:57:55,1.0,0.62,1.0,N,113,68,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
571,2,2023-06-30 23:51:56,2023-07-01 00:35:05,1.0,26.56,1.0,N,132,228,2,100.3,1.0,0.5,0.0,0.0,1.0,104.55,0.0,1.75,
572,1,2023-06-30 23:51:55,2023-07-01 00:01:31,1.0,0.9,1.0,N,186,230,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,
573,2,2023-06-30 23:51:53,2023-07-01 00:09:15,1.0,4.46,1.0,N,114,263,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
574,2,2023-06-30 23:51:48,2023-06-30 23:59:02,2.0,1.28,1.0,N,186,249,1,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,
575,2,2023-06-30 23:51:47,2023-07-01 00:25:23,2.0,5.82,1.0,N,249,41,1,34.5,1.0,0.5,2.0,0.0,1.0,41.5,2.5,0.0,
576,2,2023-06-30 23:51:47,2023-07-01 00:19:39,1.0,13.76,4.0,N,100,265,1,96.1,1.0,0.0,2.0,22.22,1.0,122.32,0.0,0.0,
577,2,2023-06-30 23:51:47,2023-07-01 00:01:25,1.0,1.64,1.0,N,79,164,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,
578,1,2023-06-30 23:51:45,2023-06-30 23:59:33,1.0,2.2,1.0,N,75,140,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,
579,2,2023-06-30 23:51:44,2023-07-01 00:03:27,2.0,6.77,1.0,N,138,112,1,25.4,6.0,0.5,6.58,0.0,1.0,41.23,0.0,1.75,
580,2,2023-06-30 23:51:44,2023-06-30 23:56:55,1.0,0.77,1.0,N,231,231,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
581,2,2023-06-30 23:51:44,2023-06-30 23:58:07,2.0,0.9,1.0,N,144,4,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
582,2,2023-06-30 23:51:44,2023-06-30 23:53:39,1.0,0.23,1.0,N,137,137,1,3.7,1.0,0.5,1.74,0.0,1.0,10.44,2.5,0.0,
583,2,2023-06-30 23:51:43,2023-07-01 00:12:26,1.0,5.07,1.0,N,48,74,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0,
584,2,2023-06-30 23:51:43,2023-06-30 23:57:14,1.0,1.21,1.0,N,236,161,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
585,2,2023-06-30 23:51:43,2023-07-01 00:08:14,1.0,3.32,1.0,N,48,146,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,
586,2,2023-06-30 23:51:42,2023-07-01 00:02:29,1.0,2.91,1.0,N,264,264,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,
587,2,2023-06-30 23:51:42,2023-07-01 00:06:34,2.0,2.61,1.0,N,48,114,1,16.3,1.0,0.5,5.32,0.0,1.0,26.62,2.5,0.0,
588,2,2023-06-30 23:51:41,2023-07-01 00:32:55,1.0,27.75,2.0,N,132,231,1,70.0,0.0,0.5,7.0,0.0,1.0,82.75,2.5,1.75,
589,2,2023-06-30 23:51:41,2023-07-01 00:10:23,1.0,4.15,1.0,N,249,142,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
590,2,2023-06-30 23:51:40,2023-07-01 00:04:31,1.0,2.05,1.0,N,68,125,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,
591,2,2023-06-30 23:51:39,2023-07-01 00:01:22,1.0,1.16,1.0,N,230,234,1,10.0,1.0,0.5,3.75,0.0,1.0,18.75,2.5,0.0,
592,2,2023-06-30 23:51:39,2023-07-01 00:41:39,2.0,19.35,2.0,N,132,142,1,70.0,0.0,0.5,18.5,0.0,1.0,92.5,2.5,0.0,
593,1,2023-06-30 23:51:38,2023-06-30 23:59:05,,1.7,,,48,68,0,9.3,1.0,0.5,2.15,0.0,1.0,16.45,,,
594,2,2023-06-30 23:51:38,2023-07-01 01:00:54,2.0,23.01,2.0,N,132,116,1,70.0,0.0,0.5,15.61,6.55,1.0,95.41,0.0,1.75,
595,2,2023-06-30 23:51:34,2023-07-01 00:10:04,1.0,6.94,1.0,N,238,7,1,30.3,1.0,0.5,3.0,6.55,1.0,44.85,2.5,0.0,
596,2,2023-06-30 23:51:34,2023-07-01 00:48:28,1.0,22.16,2.0,N,132,239,2,70.0,0.0,0.5,0.0,6.55,1.0,82.3,2.5,1.75,
597,1,2023-06-30 23:51:32,2023-07-01 00:18:55,1.0,13.0,1.0,N,70,186,1,51.3,10.25,0.5,13.9,6.55,1.0,83.5,2.5,1.75,
598,2,2023-06-30 23:51:32,2023-07-01 00:09:17,1.0,3.33,1.0,N,68,162,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,
599,2,2023-06-30 23:51:31,2023-07-01 00:21:41,1.0,17.29,4.0,N,138,265,2,76.5,6.0,0.5,0.0,6.55,1.0,92.3,0.0,1.75,
600,2,2023-06-30 23:51:31,2023-07-01 00:02:30,4.0,2.29,1.0,N,142,68,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
601,2,2023-06-30 23:51:30,2023-07-01 00:08:14,1.0,6.39,1.0,N,138,107,1,34.5,6.0,0.5,10.21,6.55,1.0,63.01,2.5,1.75,
602,2,2023-06-30 23:51:30,2023-07-01 00:04:36,4.0,2.75,1.0,N,239,166,1,17.0,1.0,0.5,6.6,0.0,1.0,28.6,2.5,0.0,
603,2,2023-06-30 23:51:29,2023-06-30 23:59:26,1.0,0.94,1.0,N,79,148,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
604,1,2023-06-30 23:51:28,2023-07-01 00:13:43,1.0,11.9,1.0,N,138,231,1,46.4,10.25,0.5,11.6,0.0,1.0,69.75,2.5,1.75,
605,2,2023-06-30 23:51:28,2023-07-01 00:01:24,1.0,2.09,1.0,N,142,263,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,
606,2,2023-06-30 23:51:27,2023-07-01 00:15:04,6.0,4.26,1.0,N,114,142,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,
607,1,2023-06-30 23:51:26,2023-07-01 00:56:51,2.0,20.4,2.0,N,264,202,1,70.0,0.0,0.5,21.4,0.0,1.0,92.9,0.0,0.0,
608,2,2023-06-30 23:51:26,2023-07-01 00:36:58,2.0,26.78,2.0,N,132,237,2,70.0,0.0,0.5,0.0,0.0,1.0,75.75,2.5,1.75,
609,2,2023-06-30 23:51:25,2023-06-30 23:57:24,2.0,1.24,1.0,N,90,48,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0,
610,2,2023-06-30 23:51:25,2023-07-01 00:01:33,1.0,1.72,1.0,N,158,234,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,
611,1,2023-06-30 23:51:25,2023-07-01 00:02:53,1.0,1.2,1.0,N,230,229,1,10.7,3.5,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
612,2,2023-06-30 23:51:24,2023-06-30 23:57:23,1.0,0.9,1.0,N,140,229,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0,
613,2,2023-06-30 23:51:24,2023-07-01 00:43:16,1.0,17.15,1.0,N,132,17,1,77.9,1.0,0.5,16.08,0.0,1.0,96.48,0.0,0.0,
614,2,2023-06-30 23:51:23,2023-07-01 00:07:19,1.0,4.18,1.0,N,100,151,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
615,2,2023-06-30 23:51:23,2023-07-01 00:14:30,4.0,13.0,2.0,N,28,163,2,70.0,0.0,0.5,0.0,6.55,1.0,80.55,2.5,0.0,
616,1,2023-06-30 23:51:23,2023-07-01 00:12:25,2.0,5.0,1.0,N,87,162,1,27.5,3.5,0.5,6.5,0.0,1.0,39.0,2.5,0.0,
617,2,2023-06-30 23:51:22,2023-07-01 00:10:57,1.0,4.44,1.0,N,230,226,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0,
618,2,2023-06-30 23:51:22,2023-07-01 00:00:54,1.0,1.53,1.0,N,114,107,1,10.7,1.0,0.5,2.36,0.0,1.0,18.06,2.5,0.0,
619,2,2023-06-30 23:51:22,2023-07-01 00:10:35,1.0,3.84,1.0,N,211,181,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
620,2,2023-06-30 23:51:21,2023-06-30 23:59:54,1.0,1.92,1.0,N,249,100,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0,
621,2,2023-06-30 23:51:20,2023-07-01 00:00:15,1.0,2.15,1.0,N,249,209,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
622,2,2023-06-30 23:51:19,2023-06-30 23:56:30,1.0,1.1,1.0,N,140,262,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,
623,2,2023-06-30 23:51:18,2023-07-01 00:05:36,1.0,0.95,1.0,N,170,48,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
624,2,2023-06-30 23:51:18,2023-06-30 23:59:34,1.0,0.86,1.0,N,234,90,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
625,2,2023-06-30 23:51:16,2023-07-01 00:04:20,1.0,2.23,1.0,N,140,163,1,14.9,1.0,0.5,1.0,0.0,1.0,20.9,2.5,0.0,
626,2,2023-06-30 23:51:15,2023-07-01 00:07:03,1.0,4.5,1.0,N,137,239,1,20.5,1.0,0.5,6.38,0.0,1.0,31.88,2.5,0.0,
